Instancias,Plantas,Produtos,Periodos,Bin_vars,Setup_time,Setup_cost,Capacidade,Obj_RF_1_0,Time_RF_1_0,Obj_RF_2_0,Time_RF_2_0,Obj_RF_2_1,Time_RF_2_1,Obj_RF_3_0,Time_RF_3_0,Obj_RF_3_1,Time_RF_3_1,Obj_RF_3_2,Time_RF_3_2,Obj_RF_4_0,Time_RF_4_0,Obj_RF_4_1,Time_RF_4_1,Obj_RF_4_2,Time_RF_4_2,Obj_RF_4_3,Time_RF_4_3,Obj_RF_6_0,Time_RF_6_0,Obj_RF_6_1,Time_RF_6_1,Obj_RF_6_2,Time_RF_6_2,Obj_RF_6_3,Time_RF_6_3,Obj_RF_6_4,Time_RF_6_4,Obj_RF_6_5,Time_RF_6_5,Obj_RF_T_0,Time_RF_T_0
NAA04_12_2_60,2,60,12,1440,high,high,normal,440865.96,9.4,430531.57,35.39,420840.1,82.29,428823.01,99.03,416973.45,227.3,416308.56,526.5,420496.26,410.9,416212.59,536.5,416031.32,786.5,415713.23,1279.1,421767.95,1722.71,415377.11,1200.35,415069.61,1202.1,414745.66,1268.06,415038.94,1434.71,414688.34,1578.19,415082.51,1800
NAA04_12_2_120,2,120,12,2880,high,high,normal,877914.97,27.4,845083.2,55.9,819804.77,183.04,841351.28,154.08,815237.16,522.2,812179.53,949.4,825442.07,426.3,812477.79,780,811165.71,1129.1,810596.41,1303.3,829221.1,1800.13,811118.49,1200.63,810455.47,1202.5,810826.56,1338.43,809546.92,1437.74,820123.39,1616.38,809910.65,1800.1
NAA04_12_4_10,4,10,12,480,high,high,normal,118503.82,3.9,116597.2,5.48,116042.85,9.8,115519.45,10.84,115385.25,27.3,115258.66,35,116250.06,58.6,115428.37,44.4,114950.94,40,114950.94,78.9,115586.79,222.35,114950.94,255.71,114950.94,255.2,114950.94,366.47,114950.94,318.31,114950.94,696.1,114983.01,1800.1
NAA04_12_4_60,4,60,12,2880,high,high,normal,692608.8,88.6,682004.09,403.92,676492.67,773.35,679606.82,1358.61,675614.55,1326.2,681528.83,1538.9,680842.57,1357.1,674751.59,1356.8,680310.49,1497.7,679803.68,1695.1,691590.41,1800.12,699395.33,1202.04,697462.95,1281.8,709814.19,1800.06,705326.85,1800.31,696058.78,1800.84,710790.58,1800
NAA04_12_4_120,4,120,12,5760,high,high,normal,1355418.27,393.3,1338505.79,919.27,1331767.9,1146.96,1338424.62,1425.14,1419316.14,1363.3,1414830.88,1619.2,1355209.07,1490.4,1412227.24,1373.9,1388072.42,1619.4,1399214.2,1738.2,1354935.06,1800.5,1353414.8,1203.28,1357951.56,1311.1,1402476,1800.32,1485707.77,1800.99,1444792.25,1801.09,1446700.18,1800.1
NAA04_12_6_10,6,10,12,720,high,high,normal,164959.63,12.8,164459.92,14.76,164603.16,28.71,164512.19,108.26,164197.93,107.3,164257.09,231.1,164510.65,373.5,164045.04,466.5,164195.86,500.8,164219.79,954.9,164329.28,1788.75,164365.01,1201.53,164225.34,1222.5,164176.72,1800.24,164212.91,1685.4,164125.75,1800.74,164955.36,1800.1
NAA04_12_6_60,6,60,12,4320,high,high,normal,957747.72,383.4,947586.94,1390.09,949071,1675.21,951617.38,1638.23,960529.11,1514.4,966933.93,1776,973542.2,1800.2,971465.98,1800.3,963978.75,1800.5,977940.96,1801,1002019.85,1800.12,1010285.49,1212.79,1000991.49,1800.2,981934.47,1800.63,985193.19,1800.49,984538.23,1801.14,1005775.78,1800.4
NAA04_12_6_120,6,120,12,8640,high,high,normal,1891180.01,987,1972909.9,1572.24,1963510.13,1673.42,1956004.08,1754.12,1956197.37,1529.2,1940577.9,1801.2,1940917.21,1800.3,1943048.16,1800.7,1952055.43,1801.1,1934092.45,1801.1,2001991.23,1800.43,1995823.48,1251.23,1973627.67,1800.6,1968314.06,1800.46,1960654.67,1800.74,2033914.1,1801.05,2738345.56,1800.3
NAA04_12_15_10,15,10,12,1800,high,high,normal,370233.74,59.1,369964.9,336.1672,369078.77,334.55,368972.85,810.82,368822.07,868.7,368822.07,1305.7,369129.35,1800.5,369135.61,1440.6,369409.21,1759.6,369704.98,1800.5,369361.54,1800.19,369039.82,1222.54,369000.52,1441.4,368935.09,1800.45,369026.01,1800.2,369856.52,1800.68,369797.3,1800.1
NAA04_12_15_60,15,60,12,10800,high,high,normal,2057626.85,1659.9,2051736.48,1801.78,2055084.8,1802.55,2048911.44,1800.71,2050993.04,1801.1,2055615.71,1802,2049769.93,1801.1,2054333.66,1800.9,2052424.67,1800.8,2626013.1,1801.8,2134971.49,1800.28,2130147.5,1800.95,2111737.45,1800.4,2090696.4,1800.49,2073866.01,1801.65,2573615.93,1801.2,2092637.14,1800.2
NAA04_12_15_120,15,120,12,21600,high,high,normal,4299404.08,1716,4271597.24,1801.29,5308039.12,1802.81,5229515.45,1801.09,4984334.99,1801.2,5242574.48,1802.2,4723492.49,1800.7,5054546.45,1801.1,6019560.28,1801.4,10505383.52,1804.7,9674334.07,1803.02,5336523.45,1800.97,9377253.91,1800.7,9459862.42,1800.79,10277627.96,1800.64,10680967.93,1800.93,5912340.43,1800.6
NAA04_12_20_10,20,10,12,2400,high,high,normal,487885.76,354,487250.45,1650.64,488257.47,1616.67,488033.72,1800.54,488191.29,1800.7,490343.73,1800.6,488118.58,1800.2,487854.28,1800.4,489141.11,1800.3,490706.78,1801.7,488925.36,1800.36,488904.56,1800.77,488803.92,1800.3,489509.78,1800.45,490645.2,1800.39,490122.47,1801.2,488428.81,1800.2
NAA04_12_20_60,20,60,12,14400,high,high,normal,2635420.35,1697.7,2643959.57,1801,2640428.66,1802.16,2637173.17,1801.36,2637116.79,1801.4,3261088.93,1801.8,2791906.63,1801.1,2760397.96,1800.7,2886277.26,1801,3610190.5,1801.9,2637749.03,1800.4,2820266.86,1800.83,2670885.61,1800.6,3247379.36,1801.19,3264074.32,1801.13,4057095.43,1803.32,2952415.65,1368
NAA04_12_20_120,20,120,12,28800,high,high,normal,5905389.97,1747.6,6148123.85,1801.06,6457888.68,1802.39,6733534.4,1801.04,11674390.56,1801.2,6997521.44,1802.3,13457756.37,1800.6,12091006.54,1801.2,12681763.93,1801,12473819.04,1802.2,13511635.26,1800.96,7087697.59,1800.99,12960735.67,1800.6,13741706.35,1800.65,13151091.2,1800.78,14443765.81,1807.76,6228463.64,1800.6
NAB00_12_2_10,2,10,12,240,normal,high,normal,62572.51,0.7,61588.08,0.88,62891.86,2.35,62670.18,1.27,61532.93,2.5,61457.27,3.1,62290.79,1.8,61647.06,2.4,61564.79,5.1,61222.97,4.8,61571.65,8.36,61286.87,7.78,61310.5,12.6,61158.98,18.37,60895.86,14,61214.54,51.24,60879.78,143.3
NAB00_12_2_60,2,60,12,1440,normal,high,normal,430556.83,8.4,411732.48,29.36,406082.3,73.19,409361.67,79.35,402433.29,154.9,401197.87,300,404723.47,156.4,401477.98,313.8,400050.41,587.8,399841.71,910.2,407449.36,1013.45,400212.21,1200.81,399524.81,1205.9,399257.54,1296.56,398963.21,1417.32,398941.52,1448.47,398950.73,1800
NAB00_12_2_120,2,120,12,2880,normal,high,normal,835811.43,23.6,824093.04,86.6359,797986.08,210.29,815677.45,118.62,794329.79,357.4,792503.11,590.3,809481.66,359.2,792727.21,684.7,791408.52,816.9,790269.56,1250.7,809607.65,1478.58,789941.32,1200.43,789526.14,1207.4,789508.06,1367.85,789637.71,1466.24,794716.53,1608.05,789022.02,1800.1
NAB00_12_4_10,4,10,12,480,normal,high,normal,117899.37,6.6,117327.2,7.15,116086.85,13.43,118027.39,61.21,115995.95,56.5,115126.72,71.2,116254.08,162.1,115184.97,157.2,115322.4,202.4,115232.02,280.3,115350.1,944.04,115402.59,967.46,115108.62,707.5,115131.03,1137.96,115061.65,1251.23,115402.97,1324.28,115200.96,1800.1
NAB00_12_4_60,4,60,12,2880,normal,high,normal,663300.38,100.2,655593.17,245.29,650447.69,494.77,652490.21,1028.34,647973.08,1210.1,651124.11,1394.9,651213.2,1274.4,647309.88,1353.8,646656.61,1485.6,655330.25,1614.4,648081.49,1800.12,651065.22,1201.15,652189.12,1251.5,653456.68,1800.17,654726.14,1800.41,656794.79,1800.7,673246.47,1800.3
NAB00_12_4_120,4,120,12,5760,normal,high,normal,1350351.43,374.6,1340756.77,865.04,1332325.84,1327.44,1352714.53,1416.85,1368466.41,1399.9,1422357.78,1591.1,1350689.11,1518.2,1334509.06,1377,1344397.75,1588.9,1398930.07,1801.3,1391285.38,1800.11,1420225.26,1204.16,1388635.8,1669,1398510.09,1800.17,1477933.02,1800.89,1452044.24,1800.59,1445867.21,1800.1
NAB00_12_6_10,6,10,12,720,normal,high,normal,163385.27,15.4,163177.97,29.81,162609.01,46.19,162320.81,162.96,162117.96,252.2,161599.58,324.3,161591.47,807.7,161639.93,813.5,162019.69,974.8,161731.45,1313.6,161367.1,1800.09,161423.25,1202.08,161509.93,1256.3,160964.28,1800.17,161324.35,1800.26,161323.76,1800.56,162417.08,1800.1
NAB00_12_6_60,6,60,12,4320,normal,high,normal,922330.45,441.5,909977.61,1363.87,911838.79,1575.12,913800.54,1497.13,929069.78,1510.3,940952.25,1800.7,918534.31,1800.2,937076.07,1483.5,936078.71,1800.5,937635.51,1801.4,950266.37,1800.11,943720.89,1216.8,952299.85,1800.2,946764.7,1800.36,940434.98,1800.46,967288.66,1800.9,969904.84,1800.1
NAB00_12_6_120,6,120,12,8640,normal,high,normal,1859244.87,1028.2,1858123.2,1537.81,1907844.32,1691.38,1921710.64,1800.65,1917701.38,1508.7,1906400.41,1801.3,1925179.91,1800.3,1913934.06,1754.1,1905143.94,1800.5,1898989.25,1800.9,1979144.88,1800.35,1975079.99,1241.64,1953989.11,1800.3,1939550.99,1800.6,1930434.51,1800.74,1923934,1801.41,2181709.78,1800.1
NAB00_12_15_10,15,10,12,1800,normal,high,normal,348266.93,77.5,347784.64,515.17,347907.18,896.13,348009.98,1619.53,347738.98,1599.6,347781.96,1800.4,347774.65,1800.1,348012.59,1800.2,348046.25,1800.2,348266.18,1800.6,347994.78,1800.11,348085.08,1249.08,348064.8,1800.2,348186.69,1800.1,348354.14,1800.4,348965.53,1800.85,348513.26,1800.2
NAB00_12_15_60,15,60,12,10800,normal,high,normal,2087737.62,1673.2,2079648.57,1800.74,2070153.59,1801.56,2076737.89,1800.76,2069020.22,1800.8,2072059.08,1801.2,2070619.01,1800.6,2070541.81,1800.7,2072200.91,1800.6,2132946.71,1801.3,2072237.41,1800.34,2067285.84,1800.44,2163821.84,1800.4,2138153.65,1800.55,2090038.14,1801.06,2931667.08,1801.77,2173743.32,1800.6
NAB00_12_15_120,15,120,12,21600,normal,high,normal,4853780.89,1678.5,4551561.12,1801.3749,5467885.09,1803.5,5354571.83,1801.71,5389635.47,1801.5,8995598.93,1802.2,5784086.18,1800.6,5403601.99,1800.9,5989100.05,1801.1,6070376.2,1801.5,5346228.95,1800.41,5457530.85,1801.06,5048122.7,1800.7,9846784.98,1800.47,10337247.11,1800.7,10312387.3,1801.04,4728360.25,1588.2
NAB00_12_20_10,20,10,12,2400,normal,high,normal,457932.49,198.8,457684.62,1312.24,457494.22,1300.41,457329.61,1800.32,457720.89,1725.8,457528.47,1800.6,457717.17,1800.2,457709.02,1800.4,457737.5,1800.5,458249.42,1800.8,457867.14,1800.15,457859.77,1267.8,457931.91,1800.3,457866.83,1800.58,458382.91,1800.69,459526.51,1800.73,457559.97,1800.1
NAB00_12_20_60,20,60,12,14400,normal,high,normal,2668283.44,1753.6,2679735.17,1801.14,2672701.22,1801.73,2679634.76,1800.69,3282059.13,1801.4,3335789.02,1801.6,2674502.85,1800.7,2669579.55,1801.3,2746905.9,1800.8,3630232.62,1801.5,2678277.2,1800.69,2947007.69,1800.8,2884106.41,1800.7,2936386.59,1800.69,6631764.38,1800.84,3805974.45,1801.54,2979084.68,1802.7
NAB00_12_20_120,20,120,12,28800,normal,high,normal,6000173.8,1803.6,6334847.2,1801.03,6539398.77,1801.86,11781187.85,1800.77,12279304.89,1801.3,12597158.76,1801.4,13052243.85,1800.4,7124621.87,1800.7,13025667.61,1800.7,7253903.23,1801.6,13764067.16,1800.46,7209863.55,1800.49,7241568.55,1800.8,14317535.57,1800.49,13523094.5,1800.7,14450903.97,1801.35,13102150.1,1800.3
NAB01_12_2_10,2,10,12,240,normal,high,normal,64921.81,0.9,64873.39,0.75,64892.93,1.84,64609.76,1.24,64809.62,1.6,64520.42,3.6,64658.28,1.2,64546.86,1.6,64438.62,3.1,64456.11,6.3,64865.5,9.12,64449.35,11.51,64670.58,11.8,64617.07,17.54,64427.05,23.93,64427.05,44.53,64301.99,69.4
NAB01_12_2_60,2,60,12,1440,normal,high,normal,424216.31,10.1,405831.74,26.9769,395785.92,60.45,405192.97,66.51,393949.41,156.1,391892.87,216.2,399881.99,128.5,392005.69,216.1,391187.24,309.7,390503.29,594.4,397721.02,730.66,391032.96,1200.22,390408.43,938.3,390325.79,1186.35,390297.92,1339.43,390425,1377.27,390198.06,1800.1
NAB01_12_2_120,2,120,12,2880,normal,high,normal,845577.29,24.9,827324.54,71.87,798654.97,248.28,811470.59,182.3,792678.69,616.1,790275.78,781.9,814180.6,533.2,790475.71,690.5,788589.84,1022.7,787562.59,1221.9,799796.25,1800.69,787898.88,1200.51,787293.45,1202.1,786818.45,1269.43,786819.5,1412.04,799845.36,1598.52,787055.38,1800.1
NAB01_12_4_10,4,10,12,480,normal,high,normal,126379.35,10.4,122324.52,10.88,121827.71,16.17,122304.16,73.18,121072.26,80.2,121035.05,107.3,121463.12,236.4,121141.98,298.4,120943.16,294.7,120916.6,353.5,121199.47,1133.77,120933.13,957.03,120883.66,1203.9,120930.64,1360.41,120896.19,1323.17,120937.15,1637.49,121126.21,1800.1
NAB01_12_4_60,4,60,12,2880,normal,high,normal,681151.58,121,666422.79,541.985,660156.94,682.91,660934.44,1270.25,657883.94,1423,656889.08,1529.9,659835.64,1800.1,657215.82,1374.2,658433.2,1750.1,666036.15,1654.3,661486.48,1800.09,669611.63,1201.73,665322.93,1319.5,666743.4,1800.17,669239.58,1800.32,669520.54,1800.44,692808.24,1800.1
NAB01_12_4_120,4,120,12,5760,normal,high,normal,1410423.59,564.2,1363498.4,1196.2863,1356724.91,1344.11,1369198.2,1441.4,1397108.44,1324.8,1402937.24,1648.1,1376665.44,1420.7,1365828.89,1385.8,1364466.19,1547.1,1395943.17,1800.6,1389727.6,1800.26,1502450.51,1204.94,1388505.07,1427.1,1375172.57,1800.32,1452558.51,1800.34,1499532.45,1801.14,1413404.4,1800.1
NAB01_12_6_10,6,10,12,720,normal,high,normal,174656.26,17.6,172707.51,60.85,172242.51,111.73,172478.86,297.91,171918.25,476.6,171804.6,508.2,172036.62,1249.1,171839.35,796.5,171972.24,1514.4,172127.49,1534.1,171877.01,1800.15,171987.49,1201.82,171858.09,1281.9,171856.47,1800.3,171929.5,1800.16,172514.93,1800.72,172679.64,1800
NAB01_12_6_60,6,60,12,4320,normal,high,normal,947428.59,718.8,932200.02,1542.1,932742.38,1578.87,934770.66,1800.48,956232.79,1512.8,952605.54,1800.3,959655.75,1800.3,953398.42,1699.4,955115.53,1800.2,960083.17,1800.7,972580.43,1800.12,969333.01,1212.26,967775.95,1800.5,966754.32,1800.81,1008327.11,1800.36,990485.5,1800.93,1084892.78,1800.2
NAB01_12_6_120,6,120,12,8640,normal,high,normal,1887237.1,1451.2,1887637.19,1616.19,1933116.19,1658.08,2001009.93,1800.42,1972848.42,1518,1932830.69,1801,1946537.19,1800.3,1930034.62,1694,1918729.73,1800.5,1906250.24,1801.2,2098662.39,1800.38,2070174.61,1235.67,2217786.01,1800.6,2144830.92,1800.35,2064214.95,1800.64,2070617.19,1800.86,2224492.7,1800.2
NAB01_12_15_10,15,10,12,1800,normal,high,normal,358980.6,197.4,358385.88,954.72,358407.83,1161.03,358886.87,1800.22,358589.48,1568.4,359717.36,1800.5,358906.98,1800.1,358939.98,1800.2,359408.46,1800.3,359422.56,1800.3,359216.2,1800.12,359506.54,1401.18,359474.16,1800.2,360079.27,1800.14,360790.5,1800.22,361214.74,1800.48,359751.76,1800.4
NAB01_12_15_60,15,60,12,10800,normal,high,normal,2086031.57,1709.3,2080461.48,1800.9672,2075568.4,1802.28,2082643.6,1800.7,2078123.55,1801,2076557.66,1801,2079838.69,1800.5,2076623.88,1800.7,2074534.25,1800.8,2353003.19,1801.7,2218555.54,1800.27,2203049.22,1800.35,2188595.17,1800.6,2161998.08,1800.33,2137149.97,1800.79,2949085.72,1801.19,2572447,1800.6
NAB01_12_15_120,15,120,12,21600,normal,high,normal,4519996.14,1695.2,5137102.45,1801.31,5064289.33,1802.1,4870374.41,1801.02,5239658.71,1801.1,5293968.38,1801.7,5284856.16,1800.9,5481541.07,1800.9,5781410.52,1801.2,5989939.88,1801.6,9877983.25,1800.29,5323883.4,1800.39,4923536.07,1800.8,9810181.27,1800.49,9909599.23,1800.4,10062377.8,1800.96,5135128.05,1800.1
NAB01_12_20_10,20,10,12,2400,normal,high,normal,462305.83,381.6,462506.84,1800.48,462391.56,1736.68,462079.38,1800.22,462524.15,1800.7,462786.51,1800.7,462619.69,1800.2,463030.13,1800.5,462861.56,1800.7,463844.74,1800.5,463072.69,1800.1,462382.31,1800.56,462373.59,1800.3,463081.17,1800.2,462856.99,1800.2,463684.71,1800.89,462940.56,1800.4
NAB01_12_20_60,20,60,12,14400,normal,high,normal,2652104.26,1802.6,2649686.05,1801.43,2672454.13,1801.79,2648824.57,1800.75,3200258.1,1801.9,3219653.13,1801.6,2649642.42,1800.8,2694243.33,1800.8,2738741.27,1801.4,3720811.24,1801.6,3009840.83,1800.51,2947152.21,1800.81,2879770.38,1800.7,2820933.67,1800.89,3921780.54,1800.95,6790222.84,1801.35,3101806.99,1800.7
NAB01_12_20_120,20,120,12,28800,normal,high,normal,5836708.46,1703.7,6247472.15,1801.12,10717315.97,1801.73,11404740.35,1800.62,12265129.48,1801.9,6932730.95,1801.7,12852708.37,1800.5,12213840.87,1800.9,12838173.69,1801,7323935.89,1801.7,13239063.39,1800.28,7135796.34,1800.83,13087878.02,1800.6,13591065.61,1800.61,14079855.12,1800.75,13762957.77,1801.35,8586516.88,1802.6
NAB02_12_2_10,2,10,12,240,normal,high,normal,65619.85,1,66259.87,1.16,63454.19,2.03,63736.93,1.79,63247.88,3.2,62811.12,4.6,64147.22,4.2,62632.79,3.3,62770.81,5,62589.08,8.2,62831.56,8.84,62560.99,15.07,62535.93,16.2,62585.9,24.29,62582.9,40.03,62535.93,60.36,62514.79,325.8
NAB02_12_2_60,2,60,12,1440,normal,high,normal,419330.11,7.1,410418.53,24.78,395665.46,44.09,400610.08,50.13,393239.84,150.9,391643.28,179.4,399633.52,109.1,392173.67,162.9,391456.01,224.4,390761.51,483.7,393990.02,656.7,390446.34,692.83,390245.26,827.5,390164.41,1222.56,390100.71,1020.79,390132.16,1221.62,389849.59,1800.3
NAB02_12_2_120,2,120,12,2880,normal,high,normal,828079.98,37.8,803289.33,55.04,783217.94,206.78,799951.8,150.17,779744.22,422.6,778575.82,598.4,795073.27,233.5,778352.31,561,776868.6,775.8,776558.83,1131.8,789550.41,1271.16,776493.51,1200.43,775747.08,1215.1,775508.86,1309.83,775213.42,1446.16,783075.66,1516.18,776064,1800
NAB02_12_4_10,4,10,12,480,normal,high,normal,109114.66,3.2,109068.98,6.12,109194.19,11.57,108339,17.33,108469.89,28.2,108712.41,38.9,108467.01,56.3,108564.32,69.7,108507.64,102.2,108507.64,146.7,108339,385.95,108256.12,377.94,108241.8,543.6,108339,466.41,108270.01,739.51,108673.82,1100,108447.17,1800.1
NAB02_12_4_60,4,60,12,2880,normal,high,normal,680258.22,115.8,659476.48,508.4,655096.91,905.75,656071.07,1409.25,655991.17,1501.8,655325.79,1572.9,658017.54,1793.2,652428.31,1382,656382.26,1604.6,661097.45,1800.6,654565.06,1800.04,664178.59,1202.68,665038.58,1617.5,675520.98,1800.34,670993.66,1800.22,670618.41,1800.44,710967.47,1800.1
NAB02_12_4_120,4,120,12,5760,normal,high,normal,1365970.12,384.6,1337960.52,899.51,1330862.58,1419.36,1342470.7,1411.23,1409386.63,1512.9,1362805.5,1655.1,1343678.31,1751,1330487.68,1419.5,1334791.16,1682.4,1348931.25,1800.6,1370270.52,1800.14,1382351.36,1202.39,1351771.98,1478.8,1370329.68,1800.4,1425830.75,1800.56,1382721.23,1800.7,1403031.77,1800.1
NAB02_12_6_10,6,10,12,720,normal,high,normal,163328.91,15.6,160042.19,36.24,160074.14,48.31,159774.09,141.6,159813.63,258.7,159612.64,237,159780.85,766.7,159422,707,159655.64,730.7,159658.42,1042.2,159523.46,1800.05,159781.78,1201.04,159369.34,1248.4,159620.67,1800.14,159677.85,1800.3,159708.42,1800.32,160883.17,1800.2
NAB02_12_6_60,6,60,12,4320,normal,high,normal,933716.17,251.8,924039.94,1358.59,926643.66,1543.67,931019.01,1453.91,942367.15,1510.7,935159.36,1685.2,933576.45,1800.3,933648.65,1436,930157.29,1800.6,942776.81,1800.9,953929.12,1800.14,966568.57,1208.27,962562.11,1800.2,948111.88,1800.37,952897.1,1800.65,953486.55,1800.63,968040.02,1800.2
NAB02_12_6_120,6,120,12,8640,normal,high,normal,1871152.17,882.9,1904772.33,1526.17,1924535.23,1653.75,1982379.91,1800.35,1970671.81,1518.9,1932583.08,1801,1963715.35,1800.4,1953088.21,1715.5,1933193.51,1800.8,1928516.4,1801.5,1967512.37,1800.66,1960143.77,1238.67,1949015.28,1800.5,1937524.4,1800.39,1933422.25,1800.79,2011634.21,1801.1,2100789.02,1800.8
NAB02_12_15_10,15,10,12,1800,normal,high,normal,359796.28,71.7,359371.37,368.6515,358774.97,525.46,358813.45,1378.45,358699.09,1218.7,358583.98,1396.1,358906.55,1800.3,358532.21,1377.1,358530.65,1659.4,358674.5,1800.4,358637.49,1800.08,359220.36,1214.35,359029.83,1547.7,358872.68,1800.13,358715.36,1800.19,359267.33,1800.37,359298.55,1800.1
NAB02_12_15_60,15,60,12,10800,normal,high,normal,2094724.04,1683.8,2091879.24,1801.02,2085437.31,1801.02,2087980.41,1800.58,2086133.84,1800.8,2083709.93,1801.3,2087563.97,1800.8,2085440.23,1800.5,2082541.36,1800.9,2282209.91,1801.4,2085560.67,1800.51,2081650.21,1800.66,2086292.7,1800.8,2089582.72,1800.4,2083022.5,1801.53,2956824.03,1801.45,2332359.3,1800.6
NAB02_12_15_120,15,120,12,21600,normal,high,normal,4517806,1674.6,4528467.94,1801.43,5211385.62,1802.08,4647579.58,1800.7,5350274.49,1801.3,5577574.43,1802.1,5368868.01,1800.7,5359280.12,1800.8,5538852.32,1800.7,9229704.5,1801.8,9446924.63,1800.32,5364577.17,1800.87,5082766.19,1800.6,9565071.17,1800.33,9814597.27,1800.49,8917069.71,1800.9,6444816.35,1800.3
NAB02_12_20_10,20,10,12,2400,normal,high,normal,465526.8,189.2,465162.1,1180.2,465054.68,1450.03,465428.61,1800.85,465650.35,1643.6,465558.25,1800.7,465425.12,1800.4,465934.07,1800.3,466054.5,1800.3,466220.66,1800.8,465913.56,1800.21,465700.5,1237.63,465834.85,1800.3,465848.82,1800.6,466237.91,1800.51,467554.45,1800.81,466429.59,1800.1
NAB02_12_20_60,20,60,12,14400,normal,high,normal,2674160.3,1714.5,2672601.06,1801.7,2673805.06,1802.32,2665144.8,1800.78,3024126.11,1801.4,3365478.44,1801.8,2664234.78,1800.7,2664801.21,1801.6,2676231.48,1801.5,6252549.32,1801.5,3039914.53,1800.86,2987675.55,1800.66,2923165.3,1800.6,2855754.07,1800.94,2884330.2,1801.01,6648619.12,1801.51,3052392.26,1508.9
NAB02_12_20_120,20,120,12,28800,normal,high,normal,6104739.5,1768.5,11225384.97,1801.15,11563482.98,1801.87,12216613.1,1800.73,6794722.4,1801.8,12490492.73,1801.8,7200955.49,1800.4,6920039.17,1800.7,13580614.11,1800.8,7328744.86,1801.7,13829304.65,1800.35,7179153.09,1800.79,7319556.08,1800.5,7402778.6,1800.46,14309855.48,1800.76,14247508.74,1801.41,6848596.86,1557.4
NAB03_12_2_10,2,10,12,240,normal,high,normal,80090.38,0.8,79102.25,0.92,78528.55,2.36,80172.12,1.49,78321.55,3.8,78212.73,5.8,78676.88,3.8,77801.5,6,77571.42,8.6,77571.42,15.4,79137.97,32.86,77872.11,37.43,77907.35,33.5,77894.52,44.21,77943.13,55.05,77894.52,110.86,77303.17,1177
NAB03_12_2_60,2,60,12,1440,normal,high,normal,450906.68,7.9,409075.78,26.81,400127.35,44.38,406421.73,49.13,397470.51,142.8,396508.48,237.3,403333.6,222.5,397039.69,309.4,395825.56,507.1,395021.63,672.5,400094.96,491.09,394682.52,1038.66,394621.85,998.3,394346.48,1169.63,394203.78,1373.14,394107.93,1595.2,394196.91,1800.1
NAB03_12_2_120,2,120,12,2880,normal,high,normal,868081.93,21.7,845040.86,100.2,824608.55,192.53,845448.25,145.05,819149.31,417.2,816673.89,639.2,835056,297.1,816394.06,563.6,815136.99,812.2,814936.32,1241.2,832921.31,1800.15,815185.05,1200.31,814398.11,1213.7,814222.44,1312.66,813911.91,1442.67,816256.18,1673.71,814202.5,1800
NAB03_12_4_10,4,10,12,480,normal,high,normal,114812.49,4,113931.39,4.86,114050.36,9.6,113647.92,17.82,113162.72,29,112701.9,23.1,112958.56,37.2,112836.74,59.1,112699.65,67.9,112663.54,94.5,113010.54,547.9,112813.1,432.39,112830.45,463.6,112685.06,518.33,112604.33,627.42,112601.5,858.16,112868.25,1800.2
NAB03_12_4_60,4,60,12,2880,normal,high,normal,689621.66,84.5,677749.81,471.25,671721.1,858.23,673780.73,1391.5,669209.35,1286,669519.69,1496.5,672902.95,1311.3,670302.26,1379.5,670854.59,1543.3,673438.41,1683.4,676710.13,1800.15,681042.15,1201.84,678714.71,1290.3,680487.41,1800.31,676952.76,1800.44,682485.85,1800.21,701247.85,1800.2
NAB03_12_4_120,4,120,12,5760,normal,high,normal,1383752.67,370.5,1359971.54,1121.7052,1356099.01,1447.82,1384182.7,1457.59,1399309.6,1503.4,1432562.69,1657.5,1368733.96,1800.3,1359568.51,1433.6,1371858.66,1800.3,1421517.31,1800.6,1390936.89,1800.27,1399464.22,1204.58,1392731.22,1459.9,1452156.73,1800.47,1387624.64,1800.36,1419492.98,1800.54,1447106.16,1800.1
NAB03_12_6_10,6,10,12,720,normal,high,normal,159529.73,9.6,158291.09,31.15,157627.33,29.71,157722.09,63.96,157734.17,157.7,157637.67,205.5,157452.89,587.3,157237.27,561.6,157172.3,548.9,157011.32,515.2,157286.69,1525.59,157385.02,1201.05,157255.37,1223.7,157135.43,1503.33,157183.82,1579.54,157248.26,1800.46,157171.88,1800.1
